Log start on,2018-05-30 09:51:32
Feature,Accelerometer
Nodes,BM2V220 @30364D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
30/05/2018 09:51:49.093,17000,BM2V220 @30364D,40993,CD02A001AE05,717,416,1454,
30/05/2018 09:51:49.141,17047,BM2V220 @30364D,40999,A00188FFAE03,416,-120,942,
30/05/2018 09:51:49.190,17096,BM2V220 @30364D,41005,100168000502,272,104,517,
30/05/2018 09:51:49.239,17145,BM2V220 @30364D,41012,4E01C2015D02,334,450,605,
30/05/2018 09:51:49.287,17193,BM2V220 @30364D,41018,22014E02DF02,290,590,735,
30/05/2018 09:51:49.337,17243,BM2V220 @30364D,41024,5B02B804C504,603,1208,1221,
30/05/2018 09:51:49.385,17291,BM2V220 @30364D,41030,C604CC075C07,1222,1996,1884,
30/05/2018 09:51:49.434,17340,BM2V220 @30364D,41037,14FBCC0743FD,-1260,1996,-701,
30/05/2018 09:51:49.483,17389,BM2V220 @30364D,41043,8F01CC07B7F8,399,1996,-1865,
30/05/2018 09:51:49.531,17437,BM2V220 @30364D,41049,0DFB9F0653FF,-1267,1695,-173,
30/05/2018 09:51:49.580,17486,BM2V220 @30364D,41055,9E062005D801,1694,1312,472,
30/05/2018 09:51:49.632,17538,BM2V220 @30364D,41062,CD008602AB03,205,646,939,
30/05/2018 09:51:49.678,17584,BM2V220 @30364D,41068,9D00FB019303,157,507,915,
30/05/2018 09:51:49.726,17632,BM2V220 @30364D,41074,9900C7019003,153,455,912,
30/05/2018 09:51:49.775,17681,BM2V220 @30364D,41080,C500B0018003,197,432,896,
30/05/2018 09:51:49.824,17730,BM2V220 @30364D,41087,F700B0016703,247,432,871,
30/05/2018 09:51:49.872,17778,BM2V220 @30364D,41093,BF00BB018A03,191,443,906,
30/05/2018 09:51:49.921,17827,BM2V220 @30364D,41099,B800B4019E03,184,436,926,
30/05/2018 09:51:49.970,17876,BM2V220 @30364D,41105,7800A801D203,120,424,978,
30/05/2018 09:51:50.019,17925,BM2V220 @30364D,41112,900057013F04,144,343,1087,
30/05/2018 09:51:50.068,17974,BM2V220 @30364D,41118,860108009104,390,8,1169,
30/05/2018 09:51:50.117,18023,BM2V220 @30364D,41124,CE01CAFFD004,462,-54,1232,
30/05/2018 09:51:50.165,18071,BM2V220 @30364D,41130,8C03CC07E703,908,1996,999,
30/05/2018 09:51:50.214,18120,BM2V220 @30364D,41137,640347068005,868,1607,1408,
30/05/2018 09:51:50.312,18218,BM2V220 @30364D,41143,D800CEFE7002,216,-306,624,
30/05/2018 09:51:50.312,18218,BM2V220 @30364D,41149,CE00BB002202,206,187,546,
30/05/2018 09:51:50.361,18267,BM2V220 @30364D,41155,9C000B02AC02,156,523,684,
30/05/2018 09:51:50.409,18315,BM2V220 @30364D,41162,B3005A03B403,179,858,948,
30/05/2018 09:51:50.458,18364,BM2V220 @30364D,41168,0C0252063606,524,1618,1590,
30/05/2018 09:51:50.506,18412,BM2V220 @30364D,41174,7403CC07F606,884,1996,1782,
30/05/2018 09:51:50.556,18462,BM2V220 @30364D,41180,52F9CC0777F9,-1710,1996,-1673,
30/05/2018 09:51:50.653,18559,BM2V220 @30364D,41187,1F031C003703,799,28,823,
30/05/2018 09:51:50.701,18607,BM2V220 @30364D,41193,7EFE4CFFBD02,-386,-180,701,
30/05/2018 09:51:50.750,18656,BM2V220 @30364D,41199,CB070105B201,1995,1281,434,
30/05/2018 09:51:50.799,18705,BM2V220 @30364D,41205,71001B029503,113,539,917,
30/05/2018 09:51:50.848,18754,BM2V220 @30364D,41212,9600D4019C03,150,468,924,
30/05/2018 09:51:50.896,18802,BM2V220 @30364D,41218,C300BC018303,195,444,899,
30/05/2018 09:51:50.945,18851,BM2V220 @30364D,41224,E100B7016F03,225,439,879,
30/05/2018 09:51:50.994,18900,BM2V220 @30364D,41230,BB00AB018303,187,427,899,
30/05/2018 09:51:51.043,18949,BM2V220 @30364D,41237,EA00B6017E03,234,438,894,
30/05/2018 09:51:51.091,18997,BM2V220 @30364D,41243,B300B8019403,179,440,916,
30/05/2018 09:51:51.140,19046,BM2V220 @30364D,41249,B3009F01A103,179,415,929,
30/05/2018 09:51:51.189,19095,BM2V220 @30364D,41255,AB009001E903,171,400,1001,
30/05/2018 09:51:51.238,19144,BM2V220 @30364D,41262,F800E2006504,248,226,1125,
30/05/2018 09:51:51.287,19193,BM2V220 @30364D,41268,90022AFFAD04,656,-214,1197,
30/05/2018 09:51:51.335,19241,BM2V220 @30364D,41274,4E03CC07EA02,846,1996,746,
30/05/2018 09:51:51.384,19290,BM2V220 @30364D,41280,8802DB045E07,648,1243,1886,
30/05/2018 09:51:51.433,19339,BM2V220 @30364D,41287,4C0199FF3D04,332,-103,1085,
30/05/2018 09:51:51.481,19387,BM2V220 @30364D,41293,F00049005202,240,73,594,
30/05/2018 09:51:51.530,19436,BM2V220 @30364D,41299,AE00B6019E02,174,438,670,
30/05/2018 09:51:51.579,19485,BM2V220 @30364D,41305,220096025403,34,662,852,
30/05/2018 09:51:51.628,19534,BM2V220 @30364D,41312,6F0115055E05,367,1301,1374,
30/05/2018 09:51:51.676,19582,BM2V220 @30364D,41318,2A04CC072707,1066,1996,1831,
30/05/2018 09:51:51.725,19631,BM2V220 @30364D,41324,66FDCC0732FE,-666,1996,-462,
30/05/2018 09:51:51.774,19680,BM2V220 @30364D,41330,F802CC0740F8,760,1996,-1984,
30/05/2018 09:51:51.823,19729,BM2V220 @30364D,41337,1CFC330240FF,-996,563,-192,
30/05/2018 09:51:51.872,19778,BM2V220 @30364D,41343,BE0718060004,1982,1560,1024,
30/05/2018 09:51:51.920,19826,BM2V220 @30364D,41349,AEFFBE02D203,-82,702,978,
30/05/2018 09:51:51.969,19875,BM2V220 @30364D,41355,BE00F6018B03,190,502,907,
30/05/2018 09:51:52.018,19924,BM2V220 @30364D,41362,CA00CF017903,202,463,889,
30/05/2018 09:51:52.066,19972,BM2V220 @30364D,41368,DB00AB017703,219,427,887,
30/05/2018 09:51:52.115,20021,BM2V220 @30364D,41374,C400B5017B03,196,437,891,
30/05/2018 09:51:52.164,20070,BM2V220 @30364D,41380,CA00B7017A03,202,439,890,
30/05/2018 09:51:52.213,20119,BM2V220 @30364D,41387,C000AF018E03,192,431,910,
30/05/2018 09:51:52.262,20168,BM2V220 @30364D,41393,C100A201A103,193,418,929,
30/05/2018 09:51:52.310,20216,BM2V220 @30364D,41399,5F006E011104,95,366,1041,
30/05/2018 09:51:52.409,20315,BM2V220 @30364D,41405,8D0018019704,141,280,1175,
30/05/2018 09:51:52.409,20315,BM2V220 @30364D,41412,7A0253FFB604,634,-173,1206,
30/05/2018 09:51:52.458,20364,BM2V220 @30364D,41418,9602CC078B04,662,1996,1163,
30/05/2018 09:51:52.506,20412,BM2V220 @30364D,41424,9203E9059606,914,1513,1686,
30/05/2018 09:51:52.603,20509,BM2V220 @30364D,41430,9B02CD017B05,667,461,1403,
30/05/2018 09:51:52.651,20557,BM2V220 @30364D,41437,D3007FFF3802,211,-129,568,
30/05/2018 09:51:52.700,20606,BM2V220 @30364D,41443,9C0005015002,156,261,592,
30/05/2018 09:51:52.749,20655,BM2V220 @30364D,41449,A70057020203,167,599,770,
30/05/2018 09:51:52.798,20703,BM2V220 @30364D,41455,44019B030A04,324,923,1034,
30/05/2018 09:51:52.846,20752,BM2V220 @30364D,41462,FB02C9069F06,763,1737,1695,
30/05/2018 09:51:52.895,20801,BM2V220 @30364D,41468,0C03CC07AE02,780,1996,686,
30/05/2018 09:51:52.944,20850,BM2V220 @30364D,41474,3A05CC0734F8,1338,1996,-1996,
30/05/2018 09:51:52.993,20899,BM2V220 @30364D,41480,78043FFCBD07,1144,-961,1981,
30/05/2018 09:51:53.041,20947,BM2V220 @30364D,41487,FDF9BE073107,-1539,1982,1841,
30/05/2018 09:51:53.091,20997,BM2V220 @30364D,41493,AEFE5E040E04,-338,1118,1038,
30/05/2018 09:51:53.139,21045,BM2V220 @30364D,41499,AF00F7019703,175,503,919,
30/05/2018 09:51:53.188,21094,BM2V220 @30364D,41505,C600ED018503,198,493,901,
30/05/2018 09:51:53.236,21142,BM2V220 @30364D,41512,D300DA017E03,211,474,894,
30/05/2018 09:51:53.334,21240,BM2V220 @30364D,41518,C400B7018203,196,439,898,
30/05/2018 09:51:53.335,21241,BM2V220 @30364D,41524,CE00C6017803,206,454,888,
30/05/2018 09:51:53.383,21289,BM2V220 @30364D,41530,C300C0018003,195,448,896,
30/05/2018 09:51:53.431,21337,BM2V220 @30364D,41537,AB00B9019103,171,441,913,
30/05/2018 09:51:53.480,21386,BM2V220 @30364D,41543,6A009401EE03,106,404,1006,
30/05/2018 09:51:53.529,21435,BM2V220 @30364D,41549,B70047014A04,183,327,1098,
30/05/2018 09:51:53.578,21483,BM2V220 @30364D,41555,970103008B04,407,3,1163,
30/05/2018 09:51:53.626,21532,BM2V220 @30364D,41562,E60146008504,486,70,1157,
30/05/2018 09:51:53.725,21631,BM2V220 @30364D,41568,ED03C207A604,1005,1986,1190,
30/05/2018 09:51:53.725,21631,BM2V220 @30364D,41574,E2037707B806,994,1911,1720,
30/05/2018 09:51:53.773,21679,BM2V220 @30364D,41580,FC00DEFE6702,252,-290,615,
30/05/2018 09:51:53.822,21728,BM2V220 @30364D,41587,5F01CB004802,351,203,584,
30/05/2018 09:51:53.922,21828,BM2V220 @30364D,41593,8801CC019D02,392,460,669,
30/05/2018 09:51:53.922,21828,BM2V220 @30364D,41599,09020A037603,521,778,886,
30/05/2018 09:51:53.968,21874,BM2V220 @30364D,41605,320301050005,818,1281,1280,
30/05/2018 09:51:54.016,21922,BM2V220 @30364D,41612,0406CC07EF06,1540,1996,1775,
30/05/2018 09:51:54.065,21971,BM2V220 @30364D,41618,F8FCCC07FDFD,-776,1996,-515,
30/05/2018 09:51:54.114,22020,BM2V220 @30364D,41624,68FFCC0717F9,-152,1996,-1769,
30/05/2018 09:51:54.162,22068,BM2V220 @30364D,41630,FEFC09058301,-770,1289,387,
30/05/2018 09:51:54.211,22117,BM2V220 @30364D,41637,C80743070304,1992,1859,1027,
30/05/2018 09:51:54.261,22167,BM2V220 @30364D,41643,D401D3013A03,468,467,826,
30/05/2018 09:51:54.309,22215,BM2V220 @30364D,41649,E800C0018A03,232,448,906,
30/05/2018 09:51:54.358,22264,BM2V220 @30364D,41655,A100EB019203,161,491,914,
30/05/2018 09:51:54.406,22312,BM2V220 @30364D,41662,E100B4017003,225,436,880,
30/05/2018 09:51:54.455,22361,BM2V220 @30364D,41668,C800C2017D03,200,450,893,
30/05/2018 09:51:54.553,22459,BM2V220 @30364D,41674,E700BB017303,231,443,883,
30/05/2018 09:51:54.601,22507,BM2V220 @30364D,41680,CC00BC018703,204,444,903,
30/05/2018 09:51:54.651,22556,BM2V220 @30364D,41687,BF00A801A803,191,424,936,
30/05/2018 09:51:54.699,22605,BM2V220 @30364D,41693,4D009E01F703,77,414,1015,
30/05/2018 09:51:54.747,22653,BM2V220 @30364D,41699,0C014A01F303,268,330,1011,
30/05/2018 09:51:54.796,22702,BM2V220 @30364D,41705,1A0221002704,538,33,1063,
30/05/2018 09:51:54.845,22751,BM2V220 @30364D,41712,F70162018204,503,354,1154,
30/05/2018 09:51:54.894,22800,BM2V220 @30364D,41718,CE04CC072E04,1230,1996,1070,
30/05/2018 09:51:54.942,22848,BM2V220 @30364D,41724,730312072807,883,1810,1832,
30/05/2018 09:51:54.991,22897,BM2V220 @30364D,41730,F800F3FE3A02,248,-269,570,
30/05/2018 09:51:55.040,22946,BM2V220 @30364D,41737,740189001502,372,137,533,
30/05/2018 09:51:55.089,22995,BM2V220 @30364D,41743,C4016E016202,452,366,610,
30/05/2018 09:51:55.138,23044,BM2V220 @30364D,41749,69029A024603,617,666,838,
30/05/2018 09:51:55.186,23092,BM2V220 @30364D,41755,9D03D404FC04,925,1236,1276,
30/05/2018 09:51:55.235,23141,BM2V220 @30364D,41762,8906CC07E306,1673,1996,1763,
30/05/2018 09:51:55.284,23190,BM2V220 @30364D,41768,B0FBCC078C01,-1104,1996,396,
30/05/2018 09:51:55.333,23239,BM2V220 @30364D,41774,99FECC07CDF8,-359,1996,-1843,
30/05/2018 09:51:55.381,23287,BM2V220 @30364D,41780,6BFE64061703,-405,1636,791,
30/05/2018 09:51:55.430,23336,BM2V220 @30364D,41787,2304CC07BC05,1059,1996,1468,
30/05/2018 09:51:55.479,23385,BM2V220 @30364D,41793,97036901C002,919,361,704,
30/05/2018 09:51:55.528,23434,BM2V220 @30364D,41799,AF00FC019003,175,508,912,
30/05/2018 09:51:55.576,23482,BM2V220 @30364D,41805,AB00D8018F03,171,472,911,
30/05/2018 09:51:55.625,23531,BM2V220 @30364D,41812,E100C5017303,225,453,883,
30/05/2018 09:51:55.674,23580,BM2V220 @30364D,41818,C600C4018103,198,452,897,
30/05/2018 09:51:55.723,23629,BM2V220 @30364D,41824,E100BF017503,225,447,885,
30/05/2018 09:51:55.771,23677,BM2V220 @30364D,41830,B900C3019003,185,451,912,
30/05/2018 09:51:55.820,23726,BM2V220 @30364D,41837,CA00B9019503,202,441,917,
30/05/2018 09:51:55.869,23775,BM2V220 @30364D,41843,5E00AC01F703,94,428,1015,
30/05/2018 09:51:55.917,23823,BM2V220 @30364D,41849,010118014A04,257,280,1098,
30/05/2018 09:51:55.966,23872,BM2V220 @30364D,41855,8C027FFF9204,652,-129,1170,
30/05/2018 09:51:56.015,23921,BM2V220 @30364D,41862,8502BD076F04,645,1981,1135,
30/05/2018 09:51:56.162,24068,BM2V220 @30364D,41868,5E04A8076907,1118,1960,1897,
30/05/2018 09:51:56.162,24068,BM2V220 @30364D,41874,260371000104,806,113,1025,
30/05/2018 09:51:56.166,24069,BM2V220 @30364D,41880,8C00B4FF2402,140,-76,548,
30/05/2018 09:51:56.210,24116,BM2V220 @30364D,41887,5A0163014F02,346,355,591,
30/05/2018 09:51:56.259,24165,BM2V220 @30364D,41893,770100029802,375,512,664,
30/05/2018 09:51:56.308,24214,BM2V220 @30364D,41899,0A020A040204,522,1034,1026,
30/05/2018 09:51:56.356,24262,BM2V220 @30364D,41905,B20305079F06,946,1797,1695,
30/05/2018 09:51:56.405,24311,BM2V220 @30364D,41912,5802CC07B504,600,1996,1205,
30/05/2018 09:51:56.503,24409,BM2V220 @30364D,41918,8701CC0734F8,391,1996,-1996,
30/05/2018 09:51:56.552,24458,BM2V220 @30364D,41924,77051AFACE07,1399,-1510,1998,
30/05/2018 09:51:56.600,24506,BM2V220 @30364D,41930,F1FACC07BE07,-1295,1996,1982,
30/05/2018 09:51:56.649,24555,BM2V220 @30364D,41937,A0FBCF051B06,-1120,1487,1563,
30/05/2018 09:51:56.697,24603,BM2V220 @30364D,41943,5C002B02B103,92,555,945,
30/05/2018 09:51:56.746,24652,BM2V220 @30364D,41949,C500DE018303,197,478,899,
30/05/2018 09:51:56.795,24701,BM2V220 @30364D,41955,E800C6017003,232,454,880,
30/05/2018 09:51:56.844,24750,BM2V220 @30364D,41962,CD00C4018303,205,452,899,
30/05/2018 09:51:56.942,24848,BM2V220 @30364D,41968,E900B7017003,233,439,880,
30/05/2018 09:51:56.942,24848,BM2V220 @30364D,41974,C300C4018703,195,452,903,
30/05/2018 09:51:56.991,24897,BM2V220 @30364D,41980,DE00AF018D03,222,431,909,
30/05/2018 09:51:57.041,24947,BM2V220 @30364D,41987,9B00A701B903,155,423,953,
30/05/2018 09:51:57.088,24994,BM2V220 @30364D,41993,7F009F01EC03,127,415,1004,
30/05/2018 09:51:57.136,25042,BM2V220 @30364D,41999,EC0009017A04,236,265,1146,
30/05/2018 09:51:57.186,25092,BM2V220 @30364D,42005,D00253FF7104,720,-173,1137,
30/05/2018 09:51:57.234,25140,BM2V220 @30364D,42012,FB02CC070E03,763,1996,782,
30/05/2018 09:51:57.283,25189,BM2V220 @30364D,42018,3E039A035B06,830,922,1627,
30/05/2018 09:51:57.332,25237,BM2V220 @30364D,42024,B80221013C04,696,289,1084,
30/05/2018 09:51:57.380,25286,BM2V220 @30364D,42030,B700FEFFE701,183,-2,487,
30/05/2018 09:51:57.429,25335,BM2V220 @30364D,42037,B7005C014C02,183,348,588,
30/05/2018 09:51:57.478,25384,BM2V220 @30364D,42043,BF00B1020B03,191,689,779,
30/05/2018 09:51:57.526,25432,BM2V220 @30364D,42049,9A01C0030A04,410,960,1034,
30/05/2018 09:51:57.575,25481,BM2V220 @30364D,42055,5404CC079907,1108,1996,1945,
30/05/2018 09:51:57.624,25530,BM2V220 @30364D,42062,BF00CC076101,191,1996,353,
30/05/2018 09:51:57.672,25578,BM2V220 @30364D,42068,F501CC0734F8,501,1996,-1996,
30/05/2018 09:51:57.721,25627,BM2V220 @30364D,42074,5F02FFFECE07,607,-257,1998,
30/05/2018 09:51:57.770,25676,BM2V220 @30364D,42080,53FDD3052905,-685,1491,1321,
30/05/2018 09:51:57.819,25725,BM2V220 @30364D,42087,370291015503,567,401,853,
30/05/2018 09:51:57.867,25773,BM2V220 @30364D,42093,A8000902A003,168,521,928,
30/05/2018 09:51:57.916,25822,BM2V220 @30364D,42099,CF00D0017903,207,464,889,
30/05/2018 09:51:57.965,25871,BM2V220 @30364D,42105,C900B8018503,201,440,901,
30/05/2018 09:51:58.014,25920,BM2V220 @30364D,42112,A800BF019003,168,447,912,
30/05/2018 09:51:58.063,25968,BM2V220 @30364D,42118,C800BB018103,200,443,897,
30/05/2018 09:51:58.112,26018,BM2V220 @30364D,42124,B400C7018E03,180,455,910,
30/05/2018 09:51:58.160,26066,BM2V220 @30364D,42130,AC00B5019403,172,437,916,
30/05/2018 09:51:58.209,26115,BM2V220 @30364D,42137,8D00BB019803,141,443,920,
30/05/2018 09:51:58.258,26163,BM2V220 @30364D,42143,A500A401D003,165,420,976,
30/05/2018 09:51:58.306,26212,BM2V220 @30364D,42149,DD0011016E04,221,273,1134,
30/05/2018 09:51:58.405,26311,BM2V220 @30364D,42155,5F0243FF9D04,607,-189,1181,
30/05/2018 09:51:58.453,26359,BM2V220 @30364D,42162,5F03CC072103,863,1996,801,
30/05/2018 09:51:58.501,26407,BM2V220 @30364D,42168,4E03D904AC06,846,1241,1708,
30/05/2018 09:51:58.550,26456,BM2V220 @30364D,42174,BE02BF011A04,702,447,1050,
30/05/2018 09:51:58.599,26505,BM2V220 @30364D,42180,8A00E8FFCE01,138,-24,462,
30/05/2018 09:51:58.648,26554,BM2V220 @30364D,42187,B90070014E02,185,368,590,
30/05/2018 09:51:58.696,26602,BM2V220 @30364D,42193,A4002B02B202,164,555,690,
30/05/2018 09:51:58.745,26651,BM2V220 @30364D,42199,4501C003D203,325,960,978,
30/05/2018 09:51:58.794,26700,BM2V220 @30364D,42205,D9029D066606,729,1693,1638,
30/05/2018 09:51:58.842,26748,BM2V220 @30364D,42212,3602CC075705,566,1996,1367,
30/05/2018 09:51:58.891,26797,BM2V220 @30364D,42218,F6FECC0786F9,-266,1996,-1658,
30/05/2018 09:51:58.941,26847,BM2V220 @30364D,42224,82033400AB01,898,52,427,
30/05/2018 09:51:59.037,26943,BM2V220 @30364D,42230,1B00B500E305,27,181,1507,
30/05/2018 09:51:59.037,26943,BM2V220 @30364D,42237,CB0730058903,1995,1328,905,
30/05/2018 09:51:59.086,26992,BM2V220 @30364D,42243,07008F028C03,7,655,908,
30/05/2018 09:51:59.184,27090,BM2V220 @30364D,42249,AC00F8019103,172,504,913,
30/05/2018 09:51:59.185,27091,BM2V220 @30364D,42255,DE00C5017703,222,453,887,
30/05/2018 09:51:59.232,27138,BM2V220 @30364D,42262,CA00C6017D03,202,454,893,
30/05/2018 09:51:59.281,27187,BM2V220 @30364D,42268,AA00C8018703,170,456,903,
30/05/2018 09:51:59.330,27236,BM2V220 @30364D,42274,D900B5017703,217,437,887,
30/05/2018 09:51:59.429,27335,BM2V220 @30364D,42287,C600B5018403,198,437,900,
30/05/2018 09:51:59.428,27334,BM2V220 @30364D,42280,BA00BE018503,186,446,901,
30/05/2018 09:51:59.525,27431,BM2V220 @30364D,42293,B000BF019603,176,447,918,
30/05/2018 09:51:59.526,27432,BM2V220 @30364D,42299,A4009E01BB03,164,414,955,
30/05/2018 09:51:59.574,27480,BM2V220 @30364D,42305,A1005E011F04,161,350,1055,
30/05/2018 09:51:59.672,27578,BM2V220 @30364D,42318,36017100D704,310,113,1239,
30/05/2018 09:51:59.672,27577,BM2V220 @30364D,42312,FE004C00D404,254,76,1236,
30/05/2018 09:51:59.720,27626,BM2V220 @30364D,42324,9503CC070704,917,1996,1031,
30/05/2018 09:51:59.818,27724,BM2V220 @30364D,42330,3F00B0011204,63,432,1042,
30/05/2018 09:51:59.819,27725,BM2V220 @30364D,42337,4D0137FFDD01,333,-201,477,
30/05/2018 09:51:59.866,27772,BM2V220 @30364D,42343,CE00B3002B02,206,179,555,
30/05/2018 09:51:59.916,27822,BM2V220 @30364D,42349,0501F3014802,261,499,584,
30/05/2018 09:52:00.013,27919,BM2V220 @30364D,42355,DD009402CF01,221,660,463,
30/05/2018 09:52:00.014,27920,BM2V220 @30364D,42362,0E03D406EF04,782,1748,1263,
30/05/2018 09:52:00.062,27968,BM2V220 @30364D,42368,65036407AD04,869,1892,1197,
30/05/2018 09:52:00.159,28065,BM2V220 @30364D,42374,44FF52063303,-188,1618,819,
30/05/2018 09:52:00.160,28066,BM2V220 @30364D,42380,3DFD8D07E0FC,-707,1933,-800,
30/05/2018 09:52:00.209,28115,BM2V220 @30364D,42387,D40114025E02,468,532,606,
30/05/2018 09:52:00.306,28212,BM2V220 @30364D,42393,72FF4A031C01,-142,842,284,
30/05/2018 09:52:00.306,28212,BM2V220 @30364D,42399,85FE8F025104,-379,655,1105,
30/05/2018 09:52:00.354,28260,BM2V220 @30364D,42405,90FFD601E403,-112,470,996,
30/05/2018 09:52:00.452,28358,BM2V220 @30364D,42412,D7000F026803,215,527,872,
30/05/2018 09:52:00.500,28406,BM2V220 @30364D,42418,A300F0018503,163,496,901,
30/05/2018 09:52:00.550,28456,BM2V220 @30364D,42424,CC00CD018003,204,461,896,
30/05/2018 09:52:00.647,28553,BM2V220 @30364D,42430,C800CD018003,200,461,896,
30/05/2018 09:52:00.648,28554,BM2V220 @30364D,42437,C000CA017C03,192,458,892,
30/05/2018 09:52:00.695,28601,BM2V220 @30364D,42443,B800C8017B03,184,456,891,
30/05/2018 09:52:00.793,28699,BM2V220 @30364D,42449,B400C2018203,180,450,898,
30/05/2018 09:52:00.793,28699,BM2V220 @30364D,42455,BD00D3017D03,189,467,893,
30/05/2018 09:52:00.841,28747,BM2V220 @30364D,42462,C800C4018D03,200,452,909,
30/05/2018 09:52:00.939,28845,BM2V220 @30364D,42468,C300B5018E03,195,437,910,
30/05/2018 09:52:00.940,28846,BM2V220 @30364D,42474,BC00C3018403,188,451,900,
30/05/2018 09:52:00.988,28894,BM2V220 @30364D,42480,BB00E6016403,187,486,868,
30/05/2018 09:52:01.036,28942,BM2V220 @30364D,42487,C800C7017403,200,455,884,
30/05/2018 09:52:01.134,29040,BM2V220 @30364D,42493,B400CA018803,180,458,904,
30/05/2018 09:52:01.135,29041,BM2V220 @30364D,42499,C000CC017603,192,460,886,
30/05/2018 09:52:01.182,29088,BM2V220 @30364D,42505,B800C8017703,184,456,887,
30/05/2018 09:52:01.281,29187,BM2V220 @30364D,42512,B900C9017D03,185,457,893,
30/05/2018 09:52:01.281,29187,BM2V220 @30364D,42518,C100C2018203,193,450,898,
