Log start on,2018-05-30 09:51:32
Feature,Magnetometer
Nodes,BM2V220 @30364D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
30/05/2018 09:51:51.091,18997,BM2V220 @30364D,41243,0600E5FE1BFD,6,-283,-741,
30/05/2018 09:51:51.140,19046,BM2V220 @30364D,41249,0700ECFE2FFD,7,-276,-721,
30/05/2018 09:51:51.189,19095,BM2V220 @30364D,41255,F6FFDAFE27FD,-10,-294,-729,
30/05/2018 09:51:51.238,19144,BM2V220 @30364D,41262,E1FFBCFE39FD,-31,-324,-711,
30/05/2018 09:51:51.287,19193,BM2V220 @30364D,41268,AFFFA4FE74FD,-81,-348,-652,
30/05/2018 09:51:51.335,19241,BM2V220 @30364D,41274,27FFAFFE19FE,-217,-337,-487,
30/05/2018 09:51:51.384,19290,BM2V220 @30364D,41280,7FFECDFEAFFE,-385,-307,-337,
30/05/2018 09:51:51.433,19339,BM2V220 @30364D,41287,35FEF7FEB5FE,-459,-265,-331,
30/05/2018 09:51:51.481,19387,BM2V220 @30364D,41293,47FE09FF70FE,-441,-247,-400,
30/05/2018 09:51:51.530,19436,BM2V220 @30364D,41299,68FEF5FE29FE,-408,-267,-471,
30/05/2018 09:51:51.579,19485,BM2V220 @30364D,41305,9DFEF5FEDDFD,-355,-267,-547,
30/05/2018 09:51:51.628,19534,BM2V220 @30364D,41312,F2FEFAFEADFD,-270,-262,-595,
30/05/2018 09:51:51.676,19582,BM2V220 @30364D,41318,61FF06FF8DFD,-159,-250,-627,
30/05/2018 09:51:51.725,19631,BM2V220 @30364D,41324,D3FF0FFF8FFD,-45,-241,-625,
30/05/2018 09:51:51.774,19680,BM2V220 @30364D,41330,3700D3FE81FD,55,-301,-639,
30/05/2018 09:51:51.823,19729,BM2V220 @30364D,41337,6000FAFE8AFD,96,-262,-630,
30/05/2018 09:51:51.872,19778,BM2V220 @30364D,41343,1000E9FE9BFD,16,-279,-613,
30/05/2018 09:51:51.920,19826,BM2V220 @30364D,41349,ABFFFBFE9CFD,-85,-261,-612,
30/05/2018 09:51:51.969,19875,BM2V220 @30364D,41355,A0FFFDFE99FD,-96,-259,-615,
30/05/2018 09:51:52.018,19924,BM2V220 @30364D,41362,9FFFF8FE9CFD,-97,-264,-612,
30/05/2018 09:51:52.066,19972,BM2V220 @30364D,41368,ABFF00FF99FD,-85,-256,-615,
30/05/2018 09:51:52.115,20021,BM2V220 @30364D,41374,A3FF01FF99FD,-93,-255,-615,
30/05/2018 09:51:52.164,20070,BM2V220 @30364D,41380,ACFF00FF9CFD,-84,-256,-612,
30/05/2018 09:51:52.213,20119,BM2V220 @30364D,41387,AEFF06FF9CFD,-82,-250,-612,
30/05/2018 09:51:52.262,20168,BM2V220 @30364D,41393,A8FF0AFF92FD,-88,-246,-622,
30/05/2018 09:51:52.310,20216,BM2V220 @30364D,41399,ACFFFDFE9BFD,-84,-259,-613,
30/05/2018 09:51:52.409,20315,BM2V220 @30364D,41405,9FFFF5FEA1FD,-97,-267,-607,
30/05/2018 09:51:52.409,20315,BM2V220 @30364D,41412,78FFD3FED4FD,-136,-301,-556,
30/05/2018 09:51:52.458,20364,BM2V220 @30364D,41418,31FFE9FE65FE,-207,-279,-411,
30/05/2018 09:51:52.506,20412,BM2V220 @30364D,41424,BBFE18FFF2FE,-325,-232,-270,
30/05/2018 09:51:52.604,20510,BM2V220 @30364D,41430,8CFE2EFF18FF,-372,-210,-232,
30/05/2018 09:51:52.652,20558,BM2V220 @30364D,41437,8BFE27FFF4FE,-373,-217,-268,
30/05/2018 09:51:52.700,20606,BM2V220 @30364D,41443,97FE10FFCBFE,-361,-240,-309,
30/05/2018 09:51:52.749,20655,BM2V220 @30364D,41449,9AFEE3FE7CFE,-358,-285,-388,
30/05/2018 09:51:52.798,20704,BM2V220 @30364D,41455,ADFEBCFE23FE,-339,-324,-477,
30/05/2018 09:51:52.846,20752,BM2V220 @30364D,41462,EFFE98FECBFD,-273,-360,-565,
30/05/2018 09:51:52.895,20801,BM2V220 @30364D,41468,42FF8BFE89FD,-190,-373,-631,
30/05/2018 09:51:52.944,20850,BM2V220 @30364D,41474,D5FF43FE7DFD,-43,-445,-643,
30/05/2018 09:51:52.993,20899,BM2V220 @30364D,41480,570056FE71FD,87,-426,-655,
30/05/2018 09:51:53.041,20947,BM2V220 @30364D,41487,210055FE7AFD,33,-427,-646,
30/05/2018 09:51:53.091,20997,BM2V220 @30364D,41493,C4FF58FE8AFD,-60,-424,-630,
30/05/2018 09:51:53.139,21045,BM2V220 @30364D,41499,8BFF65FE86FD,-117,-411,-634,
30/05/2018 09:51:53.188,21094,BM2V220 @30364D,41505,87FF6EFE80FD,-121,-402,-640,
30/05/2018 09:51:53.236,21142,BM2V220 @30364D,41512,96FF70FE8AFD,-106,-400,-630,
30/05/2018 09:51:53.334,21240,BM2V220 @30364D,41518,93FF6AFE84FD,-109,-406,-636,
30/05/2018 09:51:53.335,21241,BM2V220 @30364D,41524,99FF74FE7EFD,-103,-396,-642,
30/05/2018 09:51:53.383,21289,BM2V220 @30364D,41530,99FF74FE81FD,-103,-396,-639,
30/05/2018 09:51:53.431,21337,BM2V220 @30364D,41537,91FF73FE86FD,-111,-397,-634,
30/05/2018 09:51:53.480,21386,BM2V220 @30364D,41543,8BFF77FE89FD,-117,-393,-631,
30/05/2018 09:51:53.529,21435,BM2V220 @30364D,41549,90FF61FE8CFD,-112,-415,-628,
30/05/2018 09:51:53.578,21484,BM2V220 @30364D,41555,79FF4CFEC3FD,-135,-436,-573,
30/05/2018 09:51:53.626,21532,BM2V220 @30364D,41562,46FF50FE34FE,-186,-432,-460,
30/05/2018 09:51:53.726,21632,BM2V220 @30364D,41574,68FEB6FE25FF,-408,-330,-219,
30/05/2018 09:51:53.725,21631,BM2V220 @30364D,41568,C5FE8BFED7FE,-315,-373,-297,
30/05/2018 09:51:53.773,21679,BM2V220 @30364D,41580,5BFECAFEECFE,-421,-310,-276,
30/05/2018 09:51:53.822,21728,BM2V220 @30364D,41587,55FEBEFEB8FE,-427,-322,-328,
30/05/2018 09:51:53.922,21828,BM2V220 @30364D,41593,38FEB5FE47FE,-456,-331,-441,
30/05/2018 09:51:53.923,21829,BM2V220 @30364D,41599,55FEBEFEDAFD,-427,-322,-550,
30/05/2018 09:51:53.968,21874,BM2V220 @30364D,41605,8CFECEFE53FD,-372,-306,-685,
30/05/2018 09:51:54.016,21922,BM2V220 @30364D,41612,EEFEF2FEF7FC,-274,-270,-777,
30/05/2018 09:51:54.065,21971,BM2V220 @30364D,41618,A8FF06FFDBFC,-88,-250,-805,
30/05/2018 09:51:54.114,22020,BM2V220 @30364D,41624,5E00CEFEDBFC,94,-306,-805,
30/05/2018 09:51:54.162,22068,BM2V220 @30364D,41630,A800ECFECAFC,168,-276,-822,
30/05/2018 09:51:54.212,22118,BM2V220 @30364D,41637,3900C7FED8FC,57,-313,-808,
30/05/2018 09:51:54.261,22167,BM2V220 @30364D,41643,AFFFE2FED3FC,-81,-286,-813,
30/05/2018 09:51:54.309,22215,BM2V220 @30364D,41649,9CFFEFFED3FC,-100,-273,-813,
30/05/2018 09:51:54.358,22264,BM2V220 @30364D,41655,A5FFEFFEC6FC,-91,-273,-826,
30/05/2018 09:51:54.406,22312,BM2V220 @30364D,41662,AEFFEBFED9FC,-82,-277,-807,
30/05/2018 09:51:54.455,22361,BM2V220 @30364D,41668,A6FFEEFED3FC,-90,-274,-813,
30/05/2018 09:51:54.553,22459,BM2V220 @30364D,41674,A2FFEFFED3FC,-94,-273,-813,
30/05/2018 09:51:54.602,22508,BM2V220 @30364D,41680,A9FFF5FED5FC,-87,-267,-811,
30/05/2018 09:51:54.651,22557,BM2V220 @30364D,41687,A8FFF4FECAFC,-88,-268,-822,
30/05/2018 09:51:54.699,22605,BM2V220 @30364D,41693,A6FFEFFED2FC,-90,-273,-814,
30/05/2018 09:51:54.748,22654,BM2V220 @30364D,41699,90FFCEFEE1FC,-112,-306,-799,
30/05/2018 09:51:54.796,22702,BM2V220 @30364D,41705,7BFFB5FE0CFD,-133,-331,-756,
30/05/2018 09:51:54.845,22751,BM2V220 @30364D,41712,1EFFB9FE89FD,-226,-327,-631,
30/05/2018 09:51:54.894,22800,BM2V220 @30364D,41718,6BFEECFE58FE,-405,-276,-424,
30/05/2018 09:51:54.943,22849,BM2V220 @30364D,41724,E6FD33FFA9FE,-538,-205,-343,
30/05/2018 09:51:54.991,22897,BM2V220 @30364D,41730,E4FD5DFF7DFE,-540,-163,-387,
30/05/2018 09:51:55.040,22946,BM2V220 @30364D,41737,08FE67FF56FE,-504,-153,-426,
30/05/2018 09:51:55.089,22995,BM2V220 @30364D,41743,2BFE6FFF1CFE,-469,-145,-484,
30/05/2018 09:51:55.138,23044,BM2V220 @30364D,41749,6AFE87FFC8FD,-406,-121,-568,
30/05/2018 09:51:55.186,23092,BM2V220 @30364D,41755,BEFE97FF90FD,-322,-105,-624,
30/05/2018 09:51:55.235,23141,BM2V220 @30364D,41762,1FFFA8FF5DFD,-225,-88,-675,
30/05/2018 09:51:55.284,23190,BM2V220 @30364D,41768,A6FF9FFF62FD,-90,-97,-670,
30/05/2018 09:51:55.333,23239,BM2V220 @30364D,41774,300054FF4BFD,48,-172,-693,
30/05/2018 09:51:55.382,23288,BM2V220 @30364D,41780,51007FFF68FD,81,-129,-664,
30/05/2018 09:51:55.430,23336,BM2V220 @30364D,41787,1B0058FF6EFD,27,-168,-658,
30/05/2018 09:51:55.479,23385,BM2V220 @30364D,41793,B7FF76FF75FD,-73,-138,-651,
30/05/2018 09:51:55.528,23434,BM2V220 @30364D,41799,A8FF73FF72FD,-88,-141,-654,
30/05/2018 09:51:55.576,23482,BM2V220 @30364D,41805,AEFF78FF6CFD,-82,-136,-660,
30/05/2018 09:51:55.625,23531,BM2V220 @30364D,41812,ACFF7CFF6FFD,-84,-132,-657,
30/05/2018 09:51:55.674,23580,BM2V220 @30364D,41818,B2FF79FF72FD,-78,-135,-654,
30/05/2018 09:51:55.723,23629,BM2V220 @30364D,41824,AFFF7EFF77FD,-81,-130,-649,
30/05/2018 09:51:55.771,23677,BM2V220 @30364D,41830,B8FF7EFF78FD,-72,-130,-648,
30/05/2018 09:51:55.820,23726,BM2V220 @30364D,41837,AFFF79FF77FD,-81,-135,-649,
30/05/2018 09:51:55.869,23775,BM2V220 @30364D,41843,A8FF75FF7DFD,-88,-139,-643,
30/05/2018 09:51:55.918,23824,BM2V220 @30364D,41849,A3FF58FF80FD,-93,-168,-640,
30/05/2018 09:51:55.966,23872,BM2V220 @30364D,41855,7BFF49FFB0FD,-133,-183,-592,
30/05/2018 09:51:56.016,23922,BM2V220 @30364D,41862,31FF6DFF37FE,-207,-147,-457,
30/05/2018 09:51:56.162,24068,BM2V220 @30364D,41868,B2FE9DFFC7FE,-334,-99,-313,
30/05/2018 09:51:56.163,24069,BM2V220 @30364D,41874,92FEB1FFEEFE,-366,-79,-274,
30/05/2018 09:51:56.166,24072,BM2V220 @30364D,41880,AAFEA8FFF1FE,-342,-88,-271,
30/05/2018 09:51:56.210,24116,BM2V220 @30364D,41887,C2FE90FFD9FE,-318,-112,-295,
30/05/2018 09:51:56.259,24165,BM2V220 @30364D,41893,D0FE6CFFA9FE,-304,-148,-343,
30/05/2018 09:51:56.308,24214,BM2V220 @30364D,41899,F5FE58FF7FFE,-267,-168,-385,
30/05/2018 09:51:56.356,24262,BM2V220 @30364D,41905,39FF52FF7DFE,-199,-174,-387,
30/05/2018 09:51:56.405,24311,BM2V220 @30364D,41912,6DFF37FF47FE,-147,-201,-441,
30/05/2018 09:51:56.504,24410,BM2V220 @30364D,41918,66FFEEFEF5FD,-154,-274,-523,
30/05/2018 09:51:56.552,24458,BM2V220 @30364D,41924,9FFFE8FEF2FD,-97,-280,-526,
30/05/2018 09:51:56.600,24506,BM2V220 @30364D,41930,8BFF0CFF13FE,-117,-244,-493,
30/05/2018 09:51:56.649,24555,BM2V220 @30364D,41937,43FF15FF31FE,-189,-235,-463,
30/05/2018 09:51:56.697,24603,BM2V220 @30364D,41943,1BFF24FF29FE,-229,-220,-471,
30/05/2018 09:51:56.746,24652,BM2V220 @30364D,41949,22FF25FF2CFE,-222,-219,-468,
30/05/2018 09:51:56.795,24701,BM2V220 @30364D,41955,21FF24FF2FFE,-223,-220,-465,
30/05/2018 09:51:56.844,24750,BM2V220 @30364D,41962,1EFF2BFF2FFE,-226,-213,-465,
30/05/2018 09:51:56.943,24849,BM2V220 @30364D,41974,1EFF28FF29FE,-226,-216,-471,
30/05/2018 09:51:56.942,24848,BM2V220 @30364D,41968,25FF2BFF29FE,-219,-213,-471,
30/05/2018 09:51:56.991,24897,BM2V220 @30364D,41980,1CFF2AFF2BFE,-228,-214,-469,
30/05/2018 09:51:57.042,24948,BM2V220 @30364D,41987,1FFF34FF25FE,-225,-204,-475,
30/05/2018 09:51:57.088,24994,BM2V220 @30364D,41993,1FFF27FF37FE,-225,-217,-457,
30/05/2018 09:51:57.136,25042,BM2V220 @30364D,41999,15FF15FF4CFE,-235,-235,-436,
30/05/2018 09:51:57.186,25092,BM2V220 @30364D,42005,FEFE1CFF8CFE,-258,-228,-372,
30/05/2018 09:51:57.234,25140,BM2V220 @30364D,42012,D9FE49FF18FF,-295,-183,-232,
30/05/2018 09:51:57.283,25189,BM2V220 @30364D,42018,BCFE6CFF78FF,-324,-148,-136,
30/05/2018 09:51:57.332,25238,BM2V220 @30364D,42024,DAFE82FF6DFF,-294,-126,-147,
30/05/2018 09:51:57.380,25286,BM2V220 @30364D,42030,D1FE88FF3AFF,-303,-120,-198,
30/05/2018 09:51:57.429,25335,BM2V220 @30364D,42037,B8FE69FF06FF,-328,-151,-250,
30/05/2018 09:51:57.478,25384,BM2V220 @30364D,42043,95FE54FFA0FE,-363,-172,-352,
30/05/2018 09:51:57.526,25432,BM2V220 @30364D,42049,91FE54FF25FE,-367,-172,-475,
30/05/2018 09:51:57.575,25481,BM2V220 @30364D,42055,BCFE55FFB9FD,-324,-171,-583,
30/05/2018 09:51:57.624,25530,BM2V220 @30364D,42062,15FF5BFF6FFD,-235,-165,-657,
30/05/2018 09:51:57.672,25578,BM2V220 @30364D,42068,94FF16FF4AFD,-108,-234,-694,
30/05/2018 09:51:57.721,25627,BM2V220 @30364D,42074,F3FF48FF5AFD,-13,-184,-678,
30/05/2018 09:51:57.770,25676,BM2V220 @30364D,42080,ACFF5AFF81FD,-84,-166,-639,
30/05/2018 09:51:57.819,25725,BM2V220 @30364D,42087,4EFF67FF98FD,-178,-153,-616,
30/05/2018 09:51:57.868,25774,BM2V220 @30364D,42093,39FF67FF99FD,-199,-153,-615,
30/05/2018 09:51:57.916,25822,BM2V220 @30364D,42099,3CFF75FF99FD,-196,-139,-615,
30/05/2018 09:51:57.965,25871,BM2V220 @30364D,42105,43FF78FF98FD,-189,-136,-616,
30/05/2018 09:51:58.014,25920,BM2V220 @30364D,42112,43FF72FF92FD,-189,-142,-622,
30/05/2018 09:51:58.063,25969,BM2V220 @30364D,42118,42FF76FF92FD,-190,-138,-622,
30/05/2018 09:51:58.112,26018,BM2V220 @30364D,42124,4BFF7CFF95FD,-181,-132,-619,
30/05/2018 09:51:58.160,26066,BM2V220 @30364D,42130,40FF72FF95FD,-192,-142,-619,
30/05/2018 09:51:58.209,26115,BM2V220 @30364D,42137,45FF79FF98FD,-187,-135,-616,
30/05/2018 09:51:58.258,26164,BM2V220 @30364D,42143,3DFF6DFF9FFD,-195,-147,-609,
30/05/2018 09:51:58.306,26212,BM2V220 @30364D,42149,31FF5DFFB4FD,-207,-163,-588,
30/05/2018 09:51:58.405,26311,BM2V220 @30364D,42155,13FF4EFFF0FD,-237,-178,-528,
30/05/2018 09:51:58.453,26359,BM2V220 @30364D,42162,C4FE72FFA0FE,-316,-142,-352,
30/05/2018 09:51:58.501,26407,BM2V220 @30364D,42168,6DFEA0FF24FF,-403,-96,-220,
30/05/2018 09:51:58.550,26456,BM2V220 @30364D,42174,6DFEBBFF3AFF,-403,-69,-198,
30/05/2018 09:51:58.599,26505,BM2V220 @30364D,42180,73FEBBFF0CFF,-397,-69,-244,
30/05/2018 09:51:58.648,26554,BM2V220 @30364D,42187,71FEA0FFE0FE,-399,-96,-288,
30/05/2018 09:51:58.696,26602,BM2V220 @30364D,42193,7AFE79FF8FFE,-390,-135,-369,
30/05/2018 09:51:58.745,26651,BM2V220 @30364D,42199,80FE57FF2BFE,-384,-169,-469,
30/05/2018 09:51:58.794,26700,BM2V220 @30364D,42205,B9FE3FFFD4FD,-327,-193,-556,
30/05/2018 09:51:58.842,26748,BM2V220 @30364D,42212,12FF34FF8DFD,-238,-204,-627,
30/05/2018 09:51:58.891,26797,BM2V220 @30364D,42218,7BFF0FFF5DFD,-133,-241,-675,
30/05/2018 09:51:58.941,26847,BM2V220 @30364D,42224,D8FFFEFE57FD,-40,-258,-681,
30/05/2018 09:51:59.037,26943,BM2V220 @30364D,42237,7EFF36FFA5FD,-130,-202,-603,
30/05/2018 09:51:59.037,26943,BM2V220 @30364D,42230,E4FF3FFF84FD,-28,-193,-636,
30/05/2018 09:51:59.086,26992,BM2V220 @30364D,42243,3CFF3FFFA1FD,-196,-193,-607,
30/05/2018 09:51:59.185,27091,BM2V220 @30364D,42255,30FF45FFA2FD,-208,-187,-606,
30/05/2018 09:51:59.185,27091,BM2V220 @30364D,42249,2BFF42FF9CFD,-213,-190,-612,
30/05/2018 09:51:59.232,27138,BM2V220 @30364D,42262,39FF49FFA7FD,-199,-183,-601,
30/05/2018 09:51:59.281,27187,BM2V220 @30364D,42268,2DFF4CFF9EFD,-211,-180,-610,
30/05/2018 09:51:59.330,27236,BM2V220 @30364D,42274,33FF48FFA2FD,-205,-184,-606,
30/05/2018 09:51:59.428,27334,BM2V220 @30364D,42280,39FF51FF9BFD,-199,-175,-613,
30/05/2018 09:51:59.429,27335,BM2V220 @30364D,42287,37FF4CFFA5FD,-201,-180,-603,
30/05/2018 09:51:59.526,27432,BM2V220 @30364D,42293,3AFF4CFF9EFD,-198,-180,-610,
30/05/2018 09:51:59.526,27432,BM2V220 @30364D,42299,30FF46FFAAFD,-208,-186,-598,
30/05/2018 09:51:59.574,27480,BM2V220 @30364D,42305,39FF3FFFA5FD,-199,-193,-603,
30/05/2018 09:51:59.672,27578,BM2V220 @30364D,42312,27FF39FFC0FD,-217,-199,-576,
30/05/2018 09:51:59.672,27578,BM2V220 @30364D,42318,09FF21FF23FE,-247,-223,-477,
30/05/2018 09:51:59.720,27626,BM2V220 @30364D,42324,A3FE3DFFC8FE,-349,-195,-312,
30/05/2018 09:51:59.818,27724,BM2V220 @30364D,42330,5BFE6CFF06FF,-421,-148,-250,
30/05/2018 09:51:59.819,27725,BM2V220 @30364D,42337,5CFE91FFF5FE,-420,-111,-267,
30/05/2018 09:51:59.867,27773,BM2V220 @30364D,42343,68FE9AFFD6FE,-408,-102,-298,
30/05/2018 09:51:59.916,27822,BM2V220 @30364D,42349,70FE7FFF8EFE,-400,-129,-370,
30/05/2018 09:52:00.013,27919,BM2V220 @30364D,42355,74FE63FF29FE,-396,-157,-471,
30/05/2018 09:52:00.014,27920,BM2V220 @30364D,42362,91FE42FFD4FD,-367,-190,-556,
30/05/2018 09:52:00.062,27968,BM2V220 @30364D,42368,DFFE45FF98FD,-289,-187,-616,
30/05/2018 09:52:00.160,28066,BM2V220 @30364D,42374,3AFF39FF6BFD,-198,-199,-661,
30/05/2018 09:52:00.160,28066,BM2V220 @30364D,42380,B5FF04FF59FD,-75,-252,-679,
30/05/2018 09:52:00.209,28115,BM2V220 @30364D,42387,F7FF0CFF60FD,-9,-244,-672,
30/05/2018 09:52:00.306,28212,BM2V220 @30364D,42393,E5FF3CFF74FD,-27,-196,-652,
30/05/2018 09:52:00.306,28212,BM2V220 @30364D,42399,A8FF4CFF92FD,-88,-180,-622,
30/05/2018 09:52:00.354,28260,BM2V220 @30364D,42405,75FF5EFF99FD,-139,-162,-615,
30/05/2018 09:52:00.452,28358,BM2V220 @30364D,42412,64FF66FF98FD,-156,-154,-616,
30/05/2018 09:52:00.500,28406,BM2V220 @30364D,42418,66FF6CFF98FD,-154,-148,-616,
30/05/2018 09:52:00.550,28456,BM2V220 @30364D,42424,64FF6CFF96FD,-156,-148,-618,
30/05/2018 09:52:00.648,28553,BM2V220 @30364D,42430,79FF70FF93FD,-135,-144,-621,
30/05/2018 09:52:00.648,28554,BM2V220 @30364D,42437,7BFF78FF8FFD,-133,-136,-625,
30/05/2018 09:52:00.695,28602,BM2V220 @30364D,42443,7EFF6DFF92FD,-130,-147,-622,
30/05/2018 09:52:00.793,28699,BM2V220 @30364D,42449,76FF72FF93FD,-138,-142,-621,
30/05/2018 09:52:00.793,28699,BM2V220 @30364D,42455,79FF6FFF8FFD,-135,-145,-625,
30/05/2018 09:52:00.841,28747,BM2V220 @30364D,42462,7FFF72FF92FD,-129,-142,-622,
30/05/2018 09:52:00.940,28846,BM2V220 @30364D,42474,7BFF73FF8DFD,-133,-141,-627,
30/05/2018 09:52:00.939,28845,BM2V220 @30364D,42468,7CFF73FF8DFD,-132,-141,-627,
30/05/2018 09:52:00.988,28894,BM2V220 @30364D,42480,7CFF6CFF95FD,-132,-148,-619,
30/05/2018 09:52:01.036,28942,BM2V220 @30364D,42487,6CFF72FF9CFD,-148,-142,-612,
30/05/2018 09:52:01.135,29041,BM2V220 @30364D,42499,75FF72FF8DFD,-139,-142,-627,
30/05/2018 09:52:01.135,29041,BM2V220 @30364D,42493,79FF73FF92FD,-135,-141,-622,
30/05/2018 09:52:01.182,29088,BM2V220 @30364D,42505,78FF76FF8DFD,-136,-138,-627,
30/05/2018 09:52:01.281,29187,BM2V220 @30364D,42512,75FF75FF93FD,-139,-139,-621,
30/05/2018 09:52:01.281,29187,BM2V220 @30364D,42518,72FF78FF90FD,-142,-136,-624,
